Valoper,Uptime,Total Slashes,Tombstoned,Blocks Active,Signed Blocks,Missed Blocks,Proposed Blocks,Delegators,Stake,Self Stake
storyvaloper1qphl50vhzcxdsp89lhaxumljvnwmh8yh3pc32w,0,0,False,0,0,0,0,,,
storyvaloper1q950jm8js3yk58mzfyg3g9q3leatvnvmurv9yr,0,0,False,0,0,0,0,,,
storyvaloper1qk2y6a77c9hpzxydkyhqnx8cqyj896zkmmw6gt,0,0,False,0,0,0,0,,,
storyvaloper1qhpupdjkp4ahqwq87vnxztejn5ug7fzuqlvt0l,0,0,False,0,0,0,0,,,
storyvaloper1p470h0jtph4n5hztallp8vznq8ehylsw9vpddx,0,0,False,0,0,0,0,,,
storyvaloper1zaxmjdt8ryy85z3yp9gvwf83rtfjcsf4uclayr,0,0,False,0,0,0,0,,,
storyvaloper1refacystzt40ahylmejr6hzn8xcdn7qr9yxnsm,0,0,False,0,0,0,0,,,
storyvaloper1yrtfp0way6llsg6jsadlhjdmsgg0s000xazppp,0,0,False,0,0,0,0,,,
storyvaloper1y83refkjy73pzm3xd2rlejyf2tfkj4agyy8c3l,0,0,False,0,0,0,0,,,
storyvaloper1y0k3ugxaz8sew842ccmc2zht7qnfpn6kuc26zw,0,0,False,0,0,0,0,,,
storyvaloper1ynawqm6aaqqedmzj9m902qlqhsn2gq0nrw442w,0,0,False,0,0,0,0,,,
storyvaloper1yahzfutdk6hgmtk8avmxrcfyvnvv74arnw9nsw,0,0,False,0,0,0,0,,,
storyvaloper190g2az3yjrcgyfcnwm4p08h75rwu9te9thg0lg,0,0,False,0,0,0,0,,,
storyvaloper19csrzvumcw8nu578xpjl5xvguwxjdm38a8wtug,0,0,False,0,0,0,0,,,
storyvaloper1x32wcekr8v67p7za9np5wk7e2h3nuzspv4mwfq,0,0,False,0,0,0,0,,,
storyvaloper1x68yuu4zdh5kz7hh2kewc5h634slfnw76qgnld,0,0,False,0,0,0,0,,,
storyvaloper183zsd55nekxe5dtkrrkhc7atlwzs485s69xhw9,0,0,False,0,0,0,0,,,
storyvaloper18uvcd9celcsjvzmjvse5sz28gq7y3p50gf9js4,0,0,False,0,0,0,0,,,
storyvaloper1gsya79nhjpqjhdgsu57xv240rz380rcht6yyt3,0,0,False,0,0,0,0,,,
